subject,block,trial,task,regret,mb_dist
6,0,89,1,88.0,2.0
6,0,90,2,2.0,1.0
6,0,91,3,2.0,3.0
6,0,92,0,2.0,6.0
6,0,93,1,56.0,2.0
6,0,94,2,2.0,1.0
6,0,95,3,2.0,3.0
6,0,96,0,4.0,6.0
6,0,97,1,36.0,2.0
6,0,98,2,2.0,1.0
6,0,99,3,2.0,3.0
6,1,0,0,48.0,3.0
6,1,1,1,24.0,3.0
6,1,2,2,12.0,2.0
6,1,3,3,52.0,6.0
6,1,4,0,38.0,3.0
6,1,5,1,28.0,3.0
6,1,6,2,2.0,2.0
6,1,7,3,34.0,6.0
6,1,8,0,16.0,3.0
6,1,9,1,40.0,3.0
6,1,10,2,20.0,2.0
6,1,11,3,8.0,6.0
6,1,12,0,42.0,3.0
6,1,13,1,14.0,3.0
6,1,14,2,6.0,2.0
6,1,15,3,6.0,6.0
6,1,16,0,14.0,3.0
6,1,17,1,18.0,3.0
6,1,18,2,2.0,2.0
6,1,19,3,34.0,6.0
6,1,20,0,10.0,3.0
6,1,21,1,8.0,3.0
6,1,22,2,2.0,2.0
6,1,23,3,18.0,6.0
6,1,24,0,30.0,3.0
6,1,25,1,16.0,3.0
6,1,26,2,2.0,2.0
6,1,27,3,14.0,6.0
6,1,28,0,16.0,3.0
6,1,29,1,10.0,3.0
6,1,30,2,2.0,2.0
6,1,31,3,28.0,6.0
6,1,32,0,40.0,3.0
6,1,33,1,22.0,3.0
6,1,34,2,2.0,2.0
6,1,35,3,16.0,6.0
6,1,36,0,18.0,3.0
6,1,37,1,10.0,3.0
6,1,38,2,2.0,2.0
6,1,39,3,10.0,6.0
6,1,40,0,6.0,3.0
6,1,41,1,10.0,3.0
6,1,42,2,2.0,2.0
6,1,43,3,4.0,6.0
6,1,44,0,6.0,3.0
6,1,45,1,20.0,3.0
6,1,46,2,2.0,2.0
6,1,47,3,8.0,6.0
6,1,48,0,4.0,3.0
6,1,49,1,24.0,3.0
6,1,50,2,2.0,2.0
6,1,51,3,22.0,6.0
6,1,52,0,8.0,3.0
6,1,53,1,4.0,3.0
6,1,54,2,10.0,2.0
6,1,55,3,6.0,6.0
6,1,56,0,2.0,3.0
6,1,57,1,18.0,3.0
6,1,58,2,6.0,2.0
6,1,59,3,28.0,6.0
6,1,60,0,2.0,3.0
6,1,61,1,40.0,3.0
6,1,62,2,10.0,2.0
6,1,63,3,4.0,6.0
6,1,64,0,2.0,3.0
6,1,65,1,52.0,3.0
6,1,66,2,10.0,2.0
6,1,67,3,4.0,6.0
6,1,68,0,2.0,3.0
6,1,69,1,12.0,3.0
6,1,70,2,8.0,2.0
6,1,71,3,4.0,6.0
6,1,72,0,2.0,3.0
6,1,73,1,32.0,3.0
6,1,74,2,6.0,2.0
6,1,75,3,8.0,6.0
6,1,76,0,2.0,3.0
6,1,77,1,12.0,3.0
6,1,78,2,14.0,2.0
6,1,79,3,4.0,6.0
6,1,80,0,2.0,3.0
6,1,81,1,10.0,3.0
6,1,82,2,6.0,2.0
6,1,83,3,4.0,6.0
6,1,84,0,2.0,3.0
6,1,85,1,2.0,3.0
6,1,86,2,2.0,2.0
6,1,87,3,16.0,6.0
6,1,88,0,2.0,3.0
6,1,89,1,20.0,3.0
6,1,90,2,8.0,2.0
6,1,91,3,4.0,6.0
6,1,92,0,2.0,3.0
6,1,93,1,22.0,3.0
6,1,94,2,6.0,2.0
6,1,95,3,36.0,6.0
6,1,96,0,2.0,3.0
6,1,97,1,2.0,3.0
6,1,98,2,2.0,2.0
6,1,99,3,2.0,6.0
6,2,0,0,2.0,3.0
6,2,1,1,6.0,3.0
6,2,2,2,34.0,0.0
6,2,3,3,80.0,2.0
6,2,4,0,20.0,3.0
6,2,5,1,10.0,3.0
6,2,6,2,88.0,0.0
6,2,7,3,2.0,2.0
6,2,8,0,32.0,3.0
6,2,9,1,24.0,3.0
6,2,10,2,20.0,0.0
6,2,11,3,2.0,2.0
6,2,12,0,60.0,3.0
6,2,13,1,30.0,3.0
6,2,14,2,8.0,0.0
6,2,15,3,2.0,2.0
6,2,16,0,6.0,3.0
6,2,17,1,18.0,3.0
6,2,18,2,2.0,0.0
6,2,19,3,8.0,2.0
6,2,20,0,12.0,3.0
6,2,21,1,4.0,3.0
6,2,22,2,2.0,0.0
6,2,23,3,2.0,2.0
6,2,24,0,2.0,3.0
6,2,25,1,28.0,3.0
6,2,26,2,2.0,0.0
6,2,27,3,10.0,2.0
6,2,28,0,2.0,3.0
6,2,29,1,6.0,3.0
6,2,30,2,2.0,0.0
6,2,31,3,8.0,2.0
6,2,32,0,6.0,3.0
6,2,33,1,14.0,3.0
6,2,34,2,2.0,0.0
6,2,35,3,12.0,2.0
6,2,36,0,2.0,3.0
6,2,37,1,30.0,3.0
6,2,38,2,2.0,0.0
6,2,39,3,4.0,2.0
6,2,40,0,4.0,3.0
6,2,41,1,14.0,3.0
6,2,42,2,2.0,0.0
6,2,43,3,2.0,2.0
6,2,44,0,2.0,3.0
6,2,45,1,10.0,3.0
6,2,46,2,2.0,0.0
6,2,47,3,14.0,2.0
6,2,48,0,2.0,3.0
6,2,49,1,20.0,3.0
6,2,50,2,2.0,0.0
6,2,51,3,2.0,2.0
6,2,52,0,58.0,3.0
6,2,53,1,4.0,3.0
6,2,54,2,2.0,0.0
6,2,55,3,2.0,2.0
6,2,56,0,6.0,3.0
6,2,57,1,76.0,3.0
6,2,58,2,2.0,0.0
6,2,59,3,6.0,2.0
6,2,60,0,6.0,3.0
6,2,61,1,22.0,3.0
6,2,62,2,4.0,0.0
6,2,63,3,52.0,2.0
6,2,64,0,2.0,3.0
6,2,65,1,38.0,3.0
6,2,66,2,2.0,0.0
6,2,67,3,4.0,2.0
6,2,68,0,6.0,3.0
6,2,69,1,94.0,3.0
6,2,70,2,2.0,0.0
6,2,71,3,30.0,2.0
6,2,72,0,2.0,3.0
6,2,73,1,8.0,3.0
6,2,74,2,2.0,0.0
6,2,75,3,6.0,2.0
6,2,76,0,6.0,3.0
6,2,77,1,20.0,3.0
6,2,78,2,2.0,0.0
6,2,79,3,2.0,2.0
6,2,80,0,8.0,3.0
6,2,81,1,6.0,3.0
6,2,82,2,2.0,0.0
6,2,83,3,2.0,2.0
6,2,84,0,4.0,3.0
6,2,85,1,10.0,3.0
6,2,86,2,2.0,0.0
6,2,87,3,2.0,2.0
6,2,88,0,10.0,3.0
6,2,89,1,6.0,3.0
6,2,90,2,2.0,0.0
6,2,91,3,30.0,2.0
6,2,92,0,2.0,3.0
6,2,93,1,4.0,3.0
6,2,94,2,2.0,0.0
6,2,95,3,2.0,2.0
6,2,96,0,4.0,3.0
6,2,97,1,68.0,3.0
6,2,98,2,2.0,0.0
6,2,99,3,2.0,2.0
6,3,0,0,20.0,3.0
6,3,1,1,32.0,4.0
6,3,2,2,38.0,6.0
6,3,3,3,2.0,0.0
6,3,4,0,4.0,3.0
6,3,5,1,56.0,4.0
6,3,6,2,48.0,6.0
6,3,7,3,2.0,0.0
6,3,8,0,10.0,3.0
6,3,9,1,22.0,4.0
6,3,10,2,4.0,6.0
6,3,11,3,2.0,0.0
6,3,12,0,20.0,3.0
6,3,13,1,4.0,4.0
6,3,14,2,28.0,6.0
6,3,15,3,2.0,0.0
6,3,16,0,2.0,3.0
6,3,17,1,12.0,4.0
6,3,18,2,20.0,6.0
6,3,19,3,2.0,0.0
6,3,20,0,12.0,3.0
6,3,21,1,10.0,4.0
6,3,22,2,106.0,6.0
6,3,23,3,16.0,0.0
6,3,24,0,14.0,3.0
6,3,25,1,4.0,4.0
6,3,26,2,6.0,6.0
6,3,27,3,2.0,0.0
6,3,28,0,2.0,3.0
6,3,29,1,12.0,4.0
6,3,30,2,12.0,6.0
6,3,31,3,2.0,0.0
6,3,32,0,2.0,3.0
6,3,33,1,8.0,4.0
6,3,34,2,22.0,6.0
6,3,35,3,2.0,0.0
6,3,36,0,2.0,3.0
6,3,37,1,66.0,4.0
6,3,38,2,38.0,6.0
6,3,39,3,2.0,0.0
6,3,40,0,8.0,3.0
6,3,41,1,6.0,4.0
6,3,42,2,48.0,6.0
6,3,43,3,2.0,0.0
6,3,44,0,4.0,3.0
6,3,45,1,4.0,4.0
6,3,46,2,20.0,6.0
6,3,47,3,2.0,0.0
6,3,48,0,2.0,3.0
6,3,49,1,12.0,4.0
6,3,50,2,4.0,6.0
6,3,51,3,2.0,0.0
6,3,52,0,2.0,3.0
6,3,53,1,6.0,4.0
6,3,54,2,8.0,6.0
6,3,55,3,2.0,0.0
6,3,56,0,2.0,3.0
6,3,57,1,50.0,4.0
6,3,58,2,8.0,6.0
6,3,59,3,2.0,0.0
6,3,60,0,2.0,3.0
6,3,61,1,6.0,4.0
6,3,62,2,22.0,6.0
6,3,63,3,2.0,0.0
6,3,64,0,2.0,3.0
6,3,65,1,4.0,4.0
6,3,66,2,40.0,6.0
6,3,67,3,2.0,0.0
6,3,68,0,2.0,3.0
6,3,69,1,2.0,4.0
6,3,70,2,56.0,6.0
6,3,71,3,2.0,0.0
6,3,72,0,4.0,3.0
6,3,73,1,8.0,4.0
6,3,74,2,74.0,6.0
6,3,75,3,2.0,0.0
6,3,76,0,4.0,3.0
6,3,77,1,6.0,4.0
6,3,78,2,10.0,6.0
6,3,79,3,2.0,0.0
6,3,80,0,6.0,3.0
6,3,81,1,4.0,4.0
6,3,82,2,8.0,6.0
6,3,83,3,2.0,0.0
6,3,84,0,2.0,3.0
6,3,85,1,10.0,4.0
6,3,86,2,48.0,6.0
6,3,87,3,2.0,0.0
6,3,88,0,4.0,3.0
6,3,89,1,12.0,4.0
6,3,90,2,18.0,6.0
6,3,91,3,2.0,0.0
6,3,92,0,8.0,3.0
6,3,93,1,10.0,4.0
6,3,94,2,20.0,6.0
6,3,95,3,2.0,0.0
6,3,96,0,2.0,3.0
6,3,97,1,8.0,4.0
6,3,98,2,4.0,6.0
6,3,99,3,2.0,0.0
6,4,0,0,14.0,3.0
6,4,1,1,10.0,4.0
6,4,2,2,8.0,6.0
6,4,3,3,150.0,3.0
6,4,4,0,12.0,3.0
6,4,5,1,26.0,4.0
6,4,6,2,26.0,6.0
6,4,7,3,40.0,3.0
6,4,8,0,8.0,3.0
6,4,9,1,14.0,4.0
6,4,10,2,12.0,6.0
6,4,11,3,48.0,3.0
6,4,12,0,14.0,3.0
6,4,13,1,18.0,4.0
6,4,14,2,16.0,6.0
6,4,15,3,12.0,3.0
6,4,16,0,2.0,3.0
6,4,17,1,6.0,4.0
6,4,18,2,24.0,6.0
6,4,19,3,2.0,3.0
6,4,20,0,2.0,3.0
6,4,21,1,20.0,4.0
6,4,22,2,16.0,6.0
6,4,23,3,184.0,3.0
6,4,24,0,2.0,3.0
6,4,25,1,6.0,4.0
6,4,26,2,12.0,6.0
6,4,27,3,82.0,3.0
6,4,28,0,8.0,3.0
6,4,29,1,28.0,4.0
6,4,30,2,48.0,6.0
6,4,31,3,52.0,3.0
6,4,32,0,2.0,3.0
6,4,33,1,16.0,4.0
6,4,34,2,66.0,6.0
6,4,35,3,20.0,3.0
6,4,36,0,2.0,3.0
6,4,37,1,20.0,4.0
6,4,38,2,28.0,6.0
6,4,39,3,38.0,3.0
6,4,40,0,4.0,3.0
6,4,41,1,38.0,4.0
6,4,42,2,60.0,6.0
6,4,43,3,52.0,3.0
6,4,44,0,4.0,3.0
6,4,45,1,16.0,4.0
6,4,46,2,2.0,6.0
6,4,47,3,2.0,3.0
6,4,48,0,2.0,3.0
6,4,49,1,44.0,4.0
6,4,50,2,8.0,6.0
6,4,51,3,14.0,3.0
6,4,52,0,2.0,3.0
6,4,53,1,28.0,4.0
6,4,54,2,62.0,6.0
6,4,55,3,42.0,3.0
6,4,56,0,2.0,3.0
6,4,57,1,14.0,4.0
6,4,58,2,14.0,6.0
6,4,59,3,10.0,3.0
6,4,60,0,2.0,3.0
6,4,61,1,12.0,4.0
6,4,62,2,20.0,6.0
6,4,63,3,2.0,3.0
6,4,64,0,2.0,3.0
6,4,65,1,50.0,4.0
6,4,66,2,32.0,6.0
6,4,67,3,8.0,3.0
6,4,68,0,2.0,3.0
6,4,69,1,10.0,4.0
6,4,70,2,2.0,6.0
6,4,71,3,6.0,3.0
6,4,72,0,2.0,3.0
6,4,73,1,28.0,4.0
6,4,74,2,24.0,6.0
6,4,75,3,70.0,3.0
6,4,76,0,4.0,3.0
6,4,77,1,22.0,4.0
6,4,78,2,4.0,6.0
6,4,79,3,62.0,3.0
6,4,80,0,2.0,3.0
6,4,81,1,16.0,4.0
6,4,82,2,18.0,6.0
6,4,83,3,26.0,3.0
6,4,84,0,2.0,3.0
6,4,85,1,16.0,4.0
6,4,86,2,6.0,6.0
6,4,87,3,56.0,3.0
6,4,88,0,2.0,3.0
6,4,89,1,18.0,4.0
6,4,90,2,4.0,6.0
6,4,91,3,10.0,3.0
6,4,92,0,2.0,3.0
6,4,93,1,24.0,4.0
6,4,94,2,16.0,6.0
6,4,95,3,8.0,3.0
6,4,96,0,4.0,3.0
6,4,97,1,26.0,4.0
6,4,98,2,14.0,6.0
6,4,99,3,36.0,3.0
7,0,0,0,14.0,0.0
7,0,1,1,24.0,5.0
7,0,2,2,18.0,3.0
7,0,3,3,10.0,4.0
7,0,4,0,2.0,0.0
7,0,5,1,238.0,5.0
7,0,6,2,12.0,3.0
7,0,7,3,16.0,4.0
7,0,8,0,2.0,0.0
7,0,9,1,70.0,5.0
7,0,10,2,12.0,3.0
7,0,11,3,26.0,4.0
7,0,12,0,2.0,0.0
7,0,13,1,40.0,5.0
7,0,14,2,4.0,3.0
7,0,15,3,10.0,4.0
7,0,16,0,2.0,0.0
7,0,17,1,14.0,5.0
7,0,18,2,4.0,3.0
7,0,19,3,8.0,4.0
7,0,20,0,2.0,0.0
7,0,21,1,14.0,5.0
7,0,22,2,28.0,3.0
7,0,23,3,14.0,4.0
7,0,24,0,2.0,0.0
7,0,25,1,10.0,5.0
7,0,26,2,14.0,3.0
7,0,27,3,6.0,4.0
7,0,28,0,2.0,0.0
7,0,29,1,10.0,5.0
7,0,30,2,30.0,3.0
7,0,31,3,6.0,4.0
7,0,32,0,8.0,0.0
7,0,33,1,26.0,5.0
7,0,34,2,6.0,3.0
7,0,35,3,32.0,4.0
7,0,36,0,2.0,0.0
7,0,37,1,10.0,5.0
7,0,38,2,8.0,3.0
7,0,39,3,20.0,4.0
7,0,40,0,2.0,0.0
7,0,41,1,22.0,5.0
7,0,42,2,4.0,3.0
7,0,43,3,12.0,4.0
7,0,44,0,2.0,0.0
7,0,45,1,6.0,5.0
7,0,46,2,6.0,3.0
7,0,47,3,8.0,4.0
7,0,48,0,4.0,0.0
7,0,49,1,12.0,5.0
7,0,50,2,10.0,3.0
7,0,51,3,16.0,4.0
7,0,52,0,2.0,0.0
7,0,53,1,10.0,5.0
7,0,54,2,10.0,3.0
7,0,55,3,4.0,4.0
7,0,56,0,4.0,0.0
7,0,57,1,8.0,5.0
7,0,58,2,6.0,3.0
7,0,59,3,4.0,4.0
7,0,60,0,62.0,0.0
7,0,61,1,74.0,5.0
7,0,62,2,10.0,3.0
7,0,63,3,6.0,4.0
7,0,64,0,2.0,0.0
7,0,65,1,100.0,5.0
7,0,66,2,4.0,3.0
7,0,67,3,8.0,4.0
7,0,68,0,10.0,0.0
7,0,69,1,6.0,5.0
7,0,70,2,8.0,3.0
7,0,71,3,10.0,4.0
7,0,72,0,2.0,0.0
7,0,73,1,22.0,5.0
7,0,74,2,4.0,3.0
7,0,75,3,6.0,4.0
7,0,76,0,4.0,0.0
7,0,77,1,28.0,5.0
7,0,78,2,4.0,3.0
7,0,79,3,10.0,4.0
7,0,80,0,2.0,0.0
7,0,81,1,52.0,5.0
7,0,82,2,4.0,3.0
7,0,83,3,8.0,4.0
7,0,84,0,4.0,0.0
7,0,85,1,14.0,5.0
7,0,86,2,4.0,3.0
7,0,87,3,6.0,4.0
7,0,88,0,4.0,0.0
7,0,89,1,70.0,5.0
7,0,90,2,30.0,3.0
7,0,91,3,8.0,4.0
7,0,92,0,4.0,0.0
7,0,93,1,152.0,5.0
7,0,94,2,20.0,3.0
7,0,95,3,10.0,4.0
7,0,96,0,2.0,0.0
7,0,97,1,76.0,5.0
7,0,98,2,8.0,3.0
7,0,99,3,4.0,4.0
7,1,0,0,6.0,2.0
7,1,1,1,4.0,3.0
7,1,2,2,2.0,3.0
7,1,3,3,24.0,1.0
7,1,4,0,2.0,2.0
7,1,5,1,12.0,3.0
7,1,6,2,40.0,3.0
7,1,7,3,2.0,1.0
7,1,8,0,10.0,2.0
7,1,9,1,26.0,3.0
7,1,10,2,4.0,3.0
7,1,11,3,8.0,1.0
7,1,12,0,8.0,2.0
7,1,13,1,22.0,3.0
7,1,14,2,6.0,3.0
7,1,15,3,2.0,1.0
7,1,16,0,28.0,2.0
7,1,17,1,16.0,3.0
7,1,18,2,6.0,3.0
7,1,19,3,2.0,1.0
7,1,20,0,4.0,2.0
7,1,21,1,6.0,3.0
7,1,22,2,14.0,3.0
7,1,23,3,2.0,1.0
7,1,24,0,8.0,2.0
7,1,25,1,10.0,3.0
7,1,26,2,66.0,3.0
7,1,27,3,2.0,1.0
7,1,28,0,6.0,2.0
7,1,29,1,26.0,3.0
7,1,30,2,72.0,3.0
7,1,31,3,2.0,1.0
7,1,32,0,14.0,2.0
7,1,33,1,58.0,3.0
7,1,34,2,46.0,3.0
7,1,35,3,2.0,1.0
7,1,36,0,2.0,2.0
7,1,37,1,4.0,3.0
7,1,38,2,136.0,3.0
7,1,39,3,2.0,1.0
7,1,40,0,6.0,2.0
7,1,41,1,10.0,3.0
7,1,42,2,16.0,3.0
7,1,43,3,2.0,1.0
7,1,44,0,6.0,2.0
7,1,45,1,2.0,3.0
7,1,46,2,54.0,3.0
7,1,47,3,2.0,1.0
7,1,48,0,10.0,2.0
7,1,49,1,46.0,3.0
7,1,50,2,48.0,3.0
7,1,51,3,2.0,1.0
7,1,52,0,28.0,2.0
7,1,53,1,38.0,3.0
7,1,54,2,56.0,3.0
7,1,55,3,2.0,1.0
7,1,56,0,2.0,2.0
7,1,57,1,12.0,3.0
7,1,58,2,32.0,3.0
7,1,59,3,2.0,1.0
7,1,60,0,6.0,2.0
7,1,61,1,16.0,3.0
7,1,62,2,36.0,3.0
7,1,63,3,2.0,1.0
7,1,64,0,12.0,2.0
7,1,65,1,40.0,3.0
7,1,66,2,146.0,3.0
7,1,67,3,2.0,1.0
7,1,68,0,2.0,2.0
7,1,69,1,4.0,3.0
7,1,70,2,150.0,3.0
7,1,71,3,2.0,1.0
7,1,72,0,2.0,2.0
7,1,73,1,18.0,3.0
7,1,74,2,8.0,3.0
7,1,75,3,2.0,1.0
7,1,76,0,8.0,2.0
7,1,77,1,18.0,3.0
7,1,78,2,156.0,3.0
7,1,79,3,2.0,1.0
7,1,80,0,6.0,2.0
7,1,81,1,56.0,3.0
7,1,82,2,18.0,3.0
7,1,83,3,2.0,1.0
7,1,84,0,2.0,2.0
7,1,85,1,12.0,3.0
7,1,86,2,16.0,3.0
7,1,87,3,2.0,1.0
7,1,88,0,2.0,2.0
7,1,89,1,6.0,3.0
7,1,90,2,148.0,3.0
7,1,91,3,20.0,1.0
7,1,92,0,14.0,2.0
7,1,93,1,20.0,3.0
7,1,94,2,80.0,3.0
7,1,95,3,2.0,1.0
7,1,96,0,6.0,2.0
7,1,97,1,16.0,3.0
7,1,98,2,6.0,3.0
7,1,99,3,2.0,1.0
7,2,0,0,10.0,4.0
7,2,1,1,4.0,0.0
7,2,2,2,4.0,3.0
7,2,3,3,20.0,5.0
7,2,4,0,16.0,4.0
7,2,5,1,4.0,0.0
7,2,6,2,6.0,3.0
7,2,7,3,52.0,5.0
7,2,8,0,4.0,4.0
7,2,9,1,2.0,0.0
7,2,10,2,4.0,3.0
7,2,11,3,40.0,5.0
7,2,12,0,2.0,4.0
7,2,13,1,2.0,0.0
7,2,14,2,22.0,3.0
7,2,15,3,26.0,5.0
7,2,16,0,98.0,4.0
7,2,17,1,2.0,0.0
7,2,18,2,2.0,3.0
7,2,19,3,34.0,5.0
7,2,20,0,12.0,4.0
7,2,21,1,2.0,0.0
7,2,22,2,8.0,3.0
7,2,23,3,14.0,5.0
7,2,24,0,44.0,4.0
7,2,25,1,2.0,0.0
7,2,26,2,18.0,3.0
7,2,27,3,32.0,5.0
7,2,28,0,2.0,4.0
7,2,29,1,2.0,0.0
7,2,30,2,6.0,3.0
7,2,31,3,32.0,5.0
7,2,32,0,12.0,4.0
7,2,33,1,2.0,0.0
7,2,34,2,6.0,3.0
7,2,35,3,30.0,5.0
7,2,36,0,30.0,4.0
7,2,37,1,12.0,0.0
7,2,38,2,8.0,3.0
7,2,39,3,24.0,5.0
7,2,40,0,38.0,4.0
7,2,41,1,26.0,0.0
7,2,42,2,6.0,3.0
7,2,43,3,32.0,5.0
7,2,44,0,2.0,4.0
7,2,45,1,2.0,0.0
7,2,46,2,8.0,3.0
7,2,47,3,32.0,5.0
7,2,48,0,6.0,4.0
7,2,49,1,4.0,0.0
7,2,50,2,4.0,3.0
7,2,51,3,26.0,5.0
7,2,52,0,2.0,4.0
7,2,53,1,14.0,0.0
7,2,54,2,2.0,3.0
7,2,55,3,22.0,5.0
7,2,56,0,2.0,4.0
7,2,57,1,2.0,0.0
7,2,58,2,6.0,3.0
7,2,59,3,40.0,5.0
7,2,60,0,2.0,4.0
7,2,61,1,4.0,0.0
7,2,62,2,8.0,3.0
7,2,63,3,6.0,5.0
7,2,64,0,2.0,4.0
7,2,65,1,4.0,0.0
7,2,66,2,12.0,3.0
7,2,67,3,24.0,5.0
7,2,68,0,2.0,4.0
7,2,69,1,2.0,0.0
7,2,70,2,12.0,3.0
7,2,71,3,8.0,5.0
7,2,72,0,2.0,4.0
7,2,73,1,20.0,0.0
7,2,74,2,4.0,3.0
7,2,75,3,12.0,5.0
7,2,76,0,2.0,4.0
7,2,77,1,2.0,0.0
7,2,78,2,6.0,3.0
7,2,79,3,8.0,5.0
7,2,80,0,2.0,4.0
7,2,81,1,4.0,0.0
7,2,82,2,26.0,3.0
7,2,83,3,16.0,5.0
7,2,84,0,2.0,4.0
7,2,85,1,44.0,0.0
7,2,86,2,2.0,3.0
7,2,87,3,2.0,5.0
7,2,88,0,2.0,4.0
7,2,89,1,4.0,0.0
7,2,90,2,6.0,3.0
7,2,91,3,2.0,5.0
7,2,92,0,2.0,4.0
7,2,93,1,16.0,0.0
7,2,94,2,4.0,3.0
7,2,95,3,6.0,5.0
7,2,96,0,2.0,4.0
7,2,97,1,2.0,0.0
7,2,98,2,4.0,3.0
7,2,99,3,2.0,5.0
7,3,0,0,56.0,4.0
7,3,1,1,14.0,3.0
7,3,2,2,2.0,1.0
7,3,3,3,4.0,0.0
7,3,4,0,44.0,4.0
7,3,5,1,22.0,3.0
7,3,6,2,60.0,1.0
7,3,7,3,2.0,0.0
7,3,8,0,18.0,4.0
7,3,9,1,4.0,3.0
7,3,10,2,2.0,1.0
7,3,11,3,4.0,0.0
7,3,12,0,34.0,4.0
7,3,13,1,2.0,3.0
7,3,14,2,2.0,1.0
7,3,15,3,2.0,0.0
7,3,16,0,14.0,4.0
7,3,17,1,4.0,3.0
7,3,18,2,2.0,1.0
7,3,19,3,4.0,0.0
7,3,20,0,50.0,4.0
7,3,21,1,2.0,3.0
7,3,22,2,2.0,1.0
7,3,23,3,4.0,0.0
7,3,24,0,12.0,4.0
7,3,25,1,2.0,3.0
7,3,26,2,2.0,1.0
7,3,27,3,2.0,0.0
7,3,28,0,12.0,4.0
7,3,29,1,8.0,3.0
7,3,30,2,2.0,1.0
7,3,31,3,2.0,0.0
7,3,32,0,38.0,4.0
7,3,33,1,10.0,3.0
7,3,34,2,2.0,1.0
7,3,35,3,2.0,0.0
7,3,36,0,26.0,4.0
7,3,37,1,6.0,3.0
7,3,38,2,2.0,1.0
7,3,39,3,4.0,0.0
7,3,40,0,40.0,4.0
7,3,41,1,2.0,3.0
7,3,42,2,2.0,1.0
7,3,43,3,4.0,0.0
7,3,44,0,4.0,4.0
7,3,45,1,6.0,3.0
7,3,46,2,2.0,1.0
7,3,47,3,4.0,0.0
7,3,48,0,10.0,4.0
7,3,49,1,16.0,3.0
7,3,50,2,2.0,1.0
7,3,51,3,2.0,0.0
7,3,52,0,10.0,4.0
7,3,53,1,2.0,3.0
7,3,54,2,4.0,1.0
7,3,55,3,2.0,0.0
7,3,56,0,12.0,4.0
7,3,57,1,4.0,3.0
7,3,58,2,2.0,1.0
7,3,59,3,2.0,0.0
7,3,60,0,4.0,4.0
7,3,61,1,8.0,3.0
7,3,62,2,2.0,1.0
7,3,63,3,2.0,0.0
7,3,64,0,8.0,4.0
7,3,65,1,8.0,3.0
7,3,66,2,2.0,1.0
7,3,67,3,24.0,0.0
7,3,68,0,6.0,4.0
7,3,69,1,4.0,3.0
7,3,70,2,4.0,1.0
7,3,71,3,2.0,0.0
7,3,72,0,10.0,4.0
7,3,73,1,6.0,3.0
7,3,74,2,2.0,1.0
7,3,75,3,4.0,0.0
7,3,76,0,12.0,4.0
7,3,77,1,4.0,3.0
7,3,78,2,2.0,1.0
7,3,79,3,2.0,0.0
7,3,80,0,10.0,4.0
7,3,81,1,2.0,3.0
7,3,82,2,2.0,1.0
7,3,83,3,4.0,0.0
7,3,84,0,14.0,4.0
7,3,85,1,2.0,3.0
7,3,86,2,6.0,1.0
7,3,87,3,2.0,0.0
7,3,88,0,14.0,4.0
7,3,89,1,2.0,3.0
7,3,90,2,2.0,1.0
7,3,91,3,6.0,0.0
7,3,92,0,14.0,4.0
7,3,93,1,2.0,3.0
7,3,94,2,6.0,1.0
7,3,95,3,2.0,0.0
7,3,96,0,8.0,4.0
7,3,97,1,2.0,3.0
7,3,98,2,4.0,1.0
7,3,99,3,2.0,0.0
7,4,0,0,2.0,1.0
7,4,1,1,124.0,4.0
7,4,2,2,10.0,2.0
7,4,3,3,6.0,5.0
7,4,4,0,2.0,1.0
7,4,5,1,140.0,4.0
7,4,6,2,60.0,2.0
7,4,7,3,16.0,5.0
7,4,8,0,94.0,1.0
7,4,9,1,164.0,4.0
7,4,10,2,6.0,2.0
7,4,11,3,24.0,5.0
7,4,12,0,2.0,1.0
7,4,13,1,94.0,4.0
7,4,14,2,4.0,2.0
7,4,15,3,2.0,5.0
7,4,16,0,2.0,1.0
7,4,17,1,664.0,4.0
7,4,18,2,12.0,2.0
7,4,19,3,28.0,5.0
7,4,20,0,2.0,1.0
7,4,21,1,56.0,4.0
7,4,22,2,2.0,2.0
7,4,23,3,20.0,5.0
7,4,24,0,2.0,1.0
7,4,25,1,64.0,4.0
7,4,26,2,24.0,2.0
7,4,27,3,8.0,5.0
7,4,28,0,2.0,1.0
7,4,29,1,174.0,4.0
7,4,30,2,56.0,2.0
7,4,31,3,18.0,5.0
7,4,32,0,2.0,1.0
7,4,33,1,220.0,4.0
7,4,34,2,10.0,2.0
7,4,35,3,14.0,5.0
7,4,36,0,2.0,1.0
7,4,37,1,76.0,4.0
7,4,38,2,14.0,2.0
7,4,39,3,4.0,5.0
7,4,40,0,2.0,1.0
7,4,41,1,12.0,4.0
7,4,42,2,2.0,2.0
7,4,43,3,16.0,5.0
7,4,44,0,2.0,1.0
7,4,45,1,108.0,4.0
7,4,46,2,12.0,2.0
7,4,47,3,8.0,5.0
7,4,48,0,2.0,1.0
7,4,49,1,14.0,4.0
7,4,50,2,6.0,2.0
7,4,51,3,6.0,5.0
7,4,52,0,2.0,1.0
7,4,53,1,26.0,4.0
7,4,54,2,18.0,2.0
7,4,55,3,12.0,5.0
7,4,56,0,2.0,1.0
7,4,57,1,26.0,4.0
7,4,58,2,6.0,2.0
7,4,59,3,14.0,5.0
7,4,60,0,2.0,1.0
7,4,61,1,16.0,4.0
