,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
16,0,16,4,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,5,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,7,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,8,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
17,0,17,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,2,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,3,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,8,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
17,0,17,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.52,0.95
18,0,18,0,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,3,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,4,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
18,0,18,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.89
19,0,19,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,2,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,3,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,4,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,5,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
19,0,19,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.2,0.97
