subject,block,trial,trialblock,task,regret,sf_path,mf_paths,mb_paths,mf_sim,mb_sim,p0_sim,p1_sim,p01_sim,sf_comp
0,30,27,1527,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,28,1528,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,29,1529,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,30,1530,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,31,1531,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,32,1532,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,33,1533,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,30,34,1534,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,35,1535,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,36,1536,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,37,1537,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,38,1538,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,39,1539,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,40,1540,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,41,1541,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,42,1542,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,43,1543,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,44,1544,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,45,1545,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,46,1546,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,47,1547,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,30,48,1548,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,30,49,1549,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,31,0,1550,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,1,1551,1,4.0,7,[6],[1],2,0,2,3,2.5,True
0,31,2,1552,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,3,1553,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,4,1554,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,31,5,1555,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,31,6,1556,0,4.0,5,[6],[6],2,2,2,2,2.0,True
0,31,7,1557,1,5.0,6,[6],[1],3,0,3,3,3.0,True
0,31,8,1558,0,4.0,5,[6],[6],2,2,2,2,2.0,True
0,31,9,1559,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,10,1560,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,11,1561,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,12,1562,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,13,1563,1,1.0,2,[6],[1],0,2,0,0,0.0,False
0,31,14,1564,0,6.0,3,[6],[6],1,1,1,1,1.0,True
0,31,15,1565,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,16,1566,0,6.0,4,[6],[6],1,1,1,1,1.0,True
0,31,17,1567,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,31,18,1568,0,6.0,3,[6],[6],1,1,1,1,1.0,True
0,31,19,1569,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,31,20,1570,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,31,21,1571,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,22,1572,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,23,1573,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,24,1574,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,25,1575,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,26,1576,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,27,1577,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,28,1578,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,29,1579,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,30,1580,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,31,1581,1,0.0,1,[6],[1],0,3,0,0,0.0,False
0,31,32,1582,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,33,1583,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,34,1584,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,31,35,1585,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,36,1586,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,37,1587,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,38,1588,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,39,1589,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,40,1590,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,41,1591,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,42,1592,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,43,1593,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,44,1594,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,45,1595,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,46,1596,0,0.0,6,[6],[6],3,3,3,3,3.0,True
0,31,47,1597,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,31,48,1598,0,1.0,7,[6],[6],2,2,2,3,2.5,True
0,31,49,1599,1,1.0,0,[6],[1],0,2,0,0,0.0,False
0,32,0,1600,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,1,1601,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,32,2,1602,0,3.0,4,[6],[6 7],1,1,1,1,1.0,True
0,32,3,1603,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,4,1604,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,5,1605,1,5.0,6,[6],[1],3,0,3,0,1.5,False
0,32,6,1606,0,0.0,6,[6],[6 7],3,3,3,0,1.5,False
0,32,7,1607,1,2.0,3,[6],[1],1,1,1,1,1.0,True
0,32,8,1608,0,2.0,5,[6],[6 7],2,2,2,0,1.0,False
0,32,9,1609,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,10,1610,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,11,1611,1,1.0,2,[6],[1],0,2,0,2,1.0,False
0,32,12,1612,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,13,1613,1,3.0,5,[6],[1],2,0,2,0,1.0,False
0,32,14,1614,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,15,1615,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,16,1616,0,3.0,1,[6],[6 7],0,0,0,3,1.5,False
0,32,17,1617,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,18,1618,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,19,1619,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,20,1620,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,21,1621,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,22,1622,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,23,1623,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,24,1624,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,25,1625,1,2.0,4,[6],[1],1,1,1,1,1.0,True
0,32,26,1626,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,27,1627,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,28,1628,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,29,1629,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,30,1630,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,31,1631,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,32,1632,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,33,1633,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,34,1634,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,35,1635,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,36,1636,0,0.0,7,[6],[6 7],2,3,2,0,1.0,False
0,32,37,1637,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,38,1638,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,39,1639,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,40,1640,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,41,1641,1,0.0,1,[6],[1],0,3,0,3,1.5,False
0,32,42,1642,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,43,1643,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,44,1644,0,0.0,7,[6],[6 7],2,3,2,0,1.0,False
0,32,45,1645,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,46,1646,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,47,1647,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,32,48,1648,0,2.0,0,[6],[6 7],0,0,0,2,1.0,False
0,32,49,1649,1,1.0,0,[6],[1],0,2,0,2,1.0,False
0,33,0,1650,0,0.0,0,[6 7],[0 1],0,3,0,2,1.0,False
0,33,1,1651,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,33,2,1652,0,0.0,0,[6 7],[0 1],0,3,0,2,1.0,False
0,33,3,1653,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,4,1654,0,0.0,0,[6 7],[0 1],0,3,0,2,1.0,False
0,33,5,1655,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,33,6,1656,0,2.0,4,[6 7],[0 1],1,1,1,1,1.0,True
0,33,7,1657,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,8,1658,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,33,9,1659,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,10,1660,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,11,1661,1,2.0,0,[6 7],[2],0,1,0,2,1.0,False
0,33,12,1662,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,13,1663,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,14,1664,0,2.0,4,[6 7],[0 1],1,1,1,1,1.0,True
0,33,15,1665,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,16,1666,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,17,1667,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,18,1668,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,19,1669,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,20,1670,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,33,21,1671,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,22,1672,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,23,1673,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,24,1674,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,25,1675,1,1.0,1,[6 7],[2],0,2,0,3,1.5,False
0,33,26,1676,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,27,1677,1,1.0,4,[6 7],[2],1,2,1,1,1.0,True
0,33,28,1678,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,29,1679,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,30,1680,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,31,1681,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,32,1682,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,33,1683,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,34,1684,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,35,1685,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,36,1686,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,37,1687,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,38,1688,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,39,1689,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,40,1690,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,41,1691,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,42,1692,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,43,1693,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,44,1694,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,45,1695,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,46,1696,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,33,47,1697,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,33,48,1698,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,33,49,1699,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,34,0,1700,0,1.0,0,[2],[1],1,2,3,1,2.0,True
0,34,1,1701,1,2.0,0,[2],[2],1,1,3,1,2.0,True
0,34,2,1702,0,2.0,4,[2],[1],2,1,1,2,1.5,True
0,34,3,1703,1,2.0,5,[2],[2],1,1,0,1,0.5,False
0,34,4,1704,0,1.0,2,[2],[1],3,2,2,3,2.5,True
0,34,5,1705,1,1.0,4,[2],[2],2,2,1,2,1.5,True
0,34,6,1706,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,7,1707,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,34,8,1708,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,9,1709,1,2.0,0,[2],[2],1,1,3,1,2.0,True
0,34,10,1710,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,11,1711,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,12,1712,0,2.0,3,[2],[1],2,1,1,2,1.5,True
0,34,13,1713,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,34,14,1714,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,15,1715,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,34,16,1716,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,17,1717,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,18,1718,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,19,1719,1,1.0,3,[2],[2],2,2,1,2,1.5,True
0,34,20,1720,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,21,1721,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,34,22,1722,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,23,1723,1,1.0,4,[2],[2],2,2,1,2,1.5,True
0,34,24,1724,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,25,1725,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,26,1726,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,27,1727,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,28,1728,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,29,1729,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,30,1730,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,31,1731,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,32,1732,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,33,1733,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,34,1734,0,5.0,6,[2],[1],0,0,0,0,0.0,False
0,34,35,1735,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,36,1736,0,5.0,6,[2],[1],0,0,0,0,0.0,False
0,34,37,1737,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,34,38,1738,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,39,1739,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,40,1740,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,41,1741,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,42,1742,0,1.0,2,[2],[1],3,2,2,3,2.5,True
0,34,43,1743,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,44,1744,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,45,1745,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,46,1746,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,47,1747,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,34,48,1748,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,34,49,1749,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,35,0,1750,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,1,1751,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,35,2,1752,0,2.0,3,[2],[1 2],2,2,1,2,1.5,True
0,35,3,1753,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,4,1754,0,4.0,5,[2],[1 2],1,1,0,1,0.5,False
0,35,5,1755,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,6,1756,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,7,1757,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,8,1758,0,2.0,4,[2],[1 2],2,2,1,2,1.5,True
0,35,9,1759,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,10,1760,0,2.0,4,[2],[1 2],2,2,1,2,1.5,True
0,35,11,1761,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,35,12,1762,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,13,1763,1,3.0,3,[2],[6],2,1,1,2,1.5,True
0,35,14,1764,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,15,1765,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,16,1766,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,17,1767,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,18,1768,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,19,1769,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,20,1770,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,21,1771,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,22,1772,0,2.0,4,[2],[1 2],2,2,1,2,1.5,True
0,35,23,1773,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,24,1774,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,25,1775,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,26,1776,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,27,1777,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,35,28,1778,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,29,1779,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,30,1780,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,31,1781,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,32,1782,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,33,1783,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,35,34,1784,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,35,1785,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,36,1786,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,37,1787,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,38,1788,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,39,1789,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,40,1790,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,41,1791,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,42,1792,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,43,1793,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,44,1794,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,45,1795,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,46,1796,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,35,47,1797,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,35,48,1798,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,35,49,1799,1,0.0,6,[2],[6],0,3,0,0,0.0,False
0,36,0,1800,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,1,1801,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,36,2,1802,0,0.0,3,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,36,3,1803,1,0.0,6,[6],[0 1 2 3 4 5 6 7],3,3,0,3,1.5,False
0,36,4,1804,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,5,1805,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,6,1806,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,36,7,1807,1,0.0,2,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,36,8,1808,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,9,1809,1,0.0,1,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,36,10,1810,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,11,1811,1,0.0,5,[6],[0 1 2 3 4 5 6 7],2,3,1,2,1.5,True
0,36,12,1812,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,13,1813,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,14,1814,0,0.0,6,[6],[0 1 2 3 4 5 6 7],3,3,0,3,1.5,False
0,36,15,1815,1,0.0,2,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,36,16,1816,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,17,1817,1,0.0,1,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,36,18,1818,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,19,1819,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,20,1820,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,21,1821,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,22,1822,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,23,1823,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,24,1824,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,25,1825,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,26,1826,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,27,1827,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,28,1828,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,29,1829,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,30,1830,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,31,1831,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,32,1832,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,33,1833,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,34,1834,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,35,1835,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,36,1836,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,37,1837,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,38,1838,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,39,1839,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,40,1840,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,41,1841,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,42,1842,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,36,43,1843,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,44,1844,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,45,1845,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,46,1846,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,47,1847,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,48,1848,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,36,49,1849,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,37,0,1850,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,37,1,1851,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,37,2,1852,0,1.0,3,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,37,3,1853,1,3.0,3,[0 1 2 3 4 5 6 7],[6],3,1,3,3,3.0,True
0,37,4,1854,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,37,5,1855,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,37,6,1856,0,2.0,5,[0 1 2 3 4 5 6 7],[2],3,1,3,3,3.0,True
0,37,7,1857,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,37,8,1858,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,37,9,1859,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,37,10,1860,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,37,11,1861,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,37,12,1862,0,1.0,1,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,37,13,1863,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,37,14,1864,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,37,15,1865,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
